"","x"
"1886",471
"1887",472
"1888",473
"1889",474
"1890",475
"1891",476
"1892",477
"1893",478
"1894",479
"1895",480
"1896",481
"1897",482
"1898",386
"1899",483
"1900",484
"1901",485
"1902",486
"1903",308
"1904",83
"1905",291
"1906",487
"1907",488
"1908",489
"1909",723
"1910",490
"1911",491
"1912",492
"1913",493
"1914",494
"1915",495
"1916",36
"1917",496
"1918",183
"1919",35
"1920",497
"1921",498
"1922",499
"1923",500
"1924",501
"1925",502
"1926",503
"1927",504
"1928",505
"1929",504
"1930",504
"1931",504
"1932",504
"1933",133
"1934",9
"1935",291
"1936",506
"1937",504
"1938",507
"1939",496
"1940",508
"1941",222
"1942",509
"1943",510
"1944",511
"1945",718
"1946",512
"1947",513
"1948",510
"1949",511
"1950",721
"1951",387
"1952",197
"1953",512
"1954",514
"1955",184
"1956",185
"1957",185
"1958",186
"1959",187
"1960",188
"1961",189
"1962",190
"1963",191
"1964",192
"1965",193
"1966",724
"1967",724
"1968",725
"1969",726
"1970",180
"1971",727
"1972",727
"1973",724
"1974",180
"1975",728
"1976",618
"1977",692
"1978",729
"1979",618
"1980",724
"1981",724
"1982",730
"1983",724
"1984",724
"1985",731
"1986",732
"1987",629
"1988",733
"1989",724
"1990",618
"1991",724
"1992",618
"1993",618
"1994",734
"1995",618
"1996",724
"1997",180
"1998",180
"1999",180
"2000",180
"2001",690
"2002",693
"2003",692
"2004",724
"2005",724
"2006",735
"2007",180
"2008",180
"2009",180
"2010",736
"2011",737
"2012",738
"2013",738
"2014",29
"2015",739
"2016",739
"2017",517
"2018",518
"2019",519
"2020",520
"2021",520
"2022",520
"2023",521
"2024",522
"2025",523
"2026",522
"2027",522
"2028",522
"2029",520
"2030",517
"2031",521
"2032",521
"2033",522
"2034",519
"2035",522
"2036",522
"2037",522
"2038",518
"2039",316
"2040",520
"2041",520
"2042",520
"2043",217
"2044",218
"2045",218
"2046",183
"2047",183
"2048",524
"2049",525
"2050",322
"2051",197
"2052",526
"2053",526
"2054",527
"2055",526
"2056",197
"2057",183
"2058",98
"2059",183
"2060",322
"2061",197
"2062",528
"2063",529
"2064",530
"2065",531
"2066",532
"2067",180
"2068",533
"2069",534
"2070",535
"2071",535
"2072",536
"2073",536
"2074",537
"2075",537
"2076",538
"2077",539
"2078",539
"2079",540
"2080",269
"2081",704
"2082",719
"2083",541
"2084",541
"2085",541
"2086",542
"2087",718
"2088",543
"2089",544
"2090",545
"2091",546
"2092",547
"2093",548
"2094",548
"2095",549
"2096",546
"2097",546
"2098",9
"2099",550
"2100",551
"2101",552
"2102",553
"2103",554
"2104",566
"2105",566
"2106",566
"2107",567
"2108",568
"2109",569
"2110",569
"2111",569
"2112",322
"2113",570
"2114",571
"2115",216
"2116",572
"2117",573
"2118",217
"2119",569
"2120",568
"2121",568
"2122",574
"2123",531
"2124",575
"2125",295
"2126",576
"2127",531
"2128",110
"2129",577
"2130",576
"2131",496
"2132",65
"2133",65
"2134",578
"2135",579
"2136",580
"2137",581
"2138",582
"2139",291
"2140",583
"2141",584
"2142",585
"2143",585
"2144",586
"2145",9
"2146",545
"2147",587
"2148",588
"2149",589
"2150",590
"2151",591
"2152",592
"2153",593
"2154",594
"2155",594
"2156",595
"2157",566
"2158",566
"2159",566
"2160",740
"2161",140
"2162",34
"2163",39
"2164",39
"2165",41
"2166",741
"2167",44
"2168",742
"2169",743
"2170",744
"2171",745
"2172",45
"2173",46
"2174",47
"2175",48
"2176",49
"2177",14
"2178",50
"2179",51
"2180",52
"2181",37
"2182",37
"2183",37
"2184",53
"2185",37
"2186",39
"2187",39
"2188",37
"2189",37
"2190",53
"2191",54
"2192",746
"2193",58
"2194",37
"2195",747
"2196",86
"2197",87
"2198",88
"2199",87
"2200",89
"2201",92
"2202",93
"2203",94
"2204",748
"2205",96
"2206",96
"2207",96
"2208",97
"2209",99
"2210",749
"2211",101
"2212",102
"2213",103
"2214",104
"2215",105
"2216",34
"2217",38
"2218",39
"2219",39
"2220",40
"2221",41
"2222",42
"2223",750
"2224",44
"2225",742
"2226",743
"2227",744
"2228",745
"2229",45
"2230",46
"2231",47
"2232",48
"2233",49
"2234",14
"2235",50
"2236",51
"2237",751
"2238",52
"2239",37
"2240",37
"2241",37
"2242",53
"2243",37
"2244",39
"2245",39
"2246",37
"2247",37
"2248",53
"2249",54
"2250",55
"2251",57
"2252",58
"2253",37
"2254",60
"2255",752
"2256",753
"2257",754
"2258",754
"2259",62
"2260",63
"2261",63
"2262",63
"2263",63
"2264",63
"2265",86
"2266",87
"2267",88
"2268",87
"2269",89
"2270",92
"2271",93
"2272",94
"2273",748
"2274",96
"2275",96
"2276",96
"2277",96
"2278",97
"2279",98
"2280",99
"2281",749
"2282",101
"2283",102
"2284",103
"2285",104
"2286",105
"2287",106
"2288",39
"2289",41
"2290",39
"2291",107
"2292",39
"2293",108
"2294",39
"2295",108
"2296",39
"2297",108
"2298",39
"2299",108
"2300",39
"2301",108
"2302",39
"2303",108
"2304",39
"2305",108
"2306",39
